GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29
310M100US24660,24660,"Greensboro-High Point, NC Metro Area",387527,1168,49268,3442,30917,2872,0,193,30917,2872,25218,2368,5699,1342,18351,2060,107431,4831,80146,4164,0,193,80146,4164,69826,3927,10320,1621,27285,2221,124751,5321,102660,4872,282,309,102378,4976,93848,4999,8530,1371,22091,2433,106077,4119,90264,3995,0,193,90264,3995,85704,4097,4560,1518,15813,1808
310M100US24780,24780,"Greenville, NC Metro Area",94912,1590,11288,1655,6756,1210,0,193,6756,1210,6189,1247,567,354,4532,1115,23913,2456,17631,2065,36,63,17595,2066,15223,2035,2372,888,6282,1453,35827,2858,29644,2782,313,278,29331,2799,26463,2790,2868,1031,6183,1180,23884,1927,21471,2050,66,121,21405,2054,20745,1969,660,408,2413,713
310M100US24860,24860,"Greenville-Mauldin-Easley, SC Metro Area",338017,1521,45375,3986,26012,2583,0,197,26012,2583,19508,2106,6504,1497,19363,2546,92220,4837,66568,4288,111,129,66457,4287,59439,3907,7018,1392,25652,2362,97095,4098,75597,3752,160,134,75437,3764,69510,3650,5927,1392,21498,1897,103327,4842,88008,4472,67,113,87941,4474,85519,4376,2422,612,15319,2021
310M100US25060,25060,"Gulfport-Biloxi, MS Metro Area",135862,1736,16381,2460,9863,2105,0,198,9863,2105,8057,1907,1806,687,6518,1426,39689,3205,30238,2966,243,200,29995,2975,26782,2803,3213,1038,9451,1554,52254,3767,39483,3410,1293,594,38190,3360,34555,3448,3635,1163,12771,2128,27538,3003,21969,2842,1204,499,20765,2834,19544,2701,1221,693,5569,1189
310M100US25180,25180,"Hagerstown-Martinsburg, MD-WV Metro Area",149955,1747,17392,2555,9083,1759,0,184,9083,1759,6860,1404,2223,832,8309,1663,55262,3752,41013,3511,48,82,40965,3520,37923,3426,3042,958,14249,1555,48627,3614,38794,3313,269,233,38525,3307,35646,3439,2879,958,9833,1456,28674,2686,24004,2411,132,170,23872,2405,23147,2374,725,374,4670,1243
310M100US25260,25260,"Hanford-Corcoran, CA Metro Area",80644,783,20680,1624,10070,1472,0,197,10070,1472,8641,1293,1429,552,10610,1277,21567,2046,13077,1736,315,254,12762,1718,10470,1486,2292,769,8490,1214,28353,2017,19418,2081,970,435,18448,1988,16353,2097,2095,779,8935,1042,10044,1489,8244,1441,781,405,7463,1311,6910,1250,553,391,1800,602
310M100US25420,25420,"Harrisburg-Carlisle, PA Metro Area",297378,1419,25023,2513,15124,2006,0,165,15124,2006,12652,1838,2472,930,9899,1222,100589,3613,77392,3723,142,149,77250,3731,71243,3589,6007,1203,23197,2108,80664,3311,66959,2933,427,396,66532,2944,63049,3023,3483,995,13705,1640,91102,3791,79331,3624,744,415,78587,3698,76185,3647,2402,797,11771,1457
310M100US25500,25500,"Harrisonburg, VA Metro Area",58827,932,8806,1158,6089,896,0,192,6089,896,5189,838,900,569,2717,862,19156,1921,15405,1688,0,192,15405,1688,14525,1610,880,422,3751,946,12706,1562,10042,1485,0,192,10042,1485,9565,1475,477,325,2664,995,18159,1950,15458,1713,0,192,15458,1713,15268,1692,190,198,2701,756
310M100US25540,25540,"Hartford-West Hartford-East Hartford, CT Metro Area",650319,1380,51186,3626,29665,2825,0,193,29665,2825,23806,2684,5859,1143,21521,2553,163869,5526,129041,4984,101,170,128940,4967,113846,4684,15094,2029,34828,2527,181276,4688,152043,4543,131,204,151912,4549,140253,4469,11659,1474,29233,2345,253988,6231,229522,6106,211,212,229311,6099,220307,5827,9004,1294,24466,2034
310M100US25620,25620,"Hattiesburg, MS Metro Area",71200,1523,7655,1731,3917,1112,0,198,3917,1112,3196,994,721,482,3738,1121,21410,2391,14253,2039,0,198,14253,2039,12593,1855,1660,821,7157,1608,23568,2486,16534,2026,421,327,16113,2058,14473,2054,1640,728,7034,1538,18567,2333,15700,2139,95,133,15605,2166,15279,2128,326,243,2867,1010
310M100US25860,25860,"Hickory-Lenoir-Morganton, NC Metro Area",192630,1452,33932,3022,16941,2087,0,193,16941,2087,13976,1919,2965,959,16991,2218,60222,3434,45128,2965,0,193,45128,2965,39819,2903,5309,1412,15094,2118,64214,3423,51371,3278,103,136,51268,3279,47464,3251,3804,953,12843,1934,34262,2883,29278,2430,0,193,29278,2430,27908,2425,1370,614,4984,1144
310M100US25980,25980,"Hinesville-Fort Stewart, GA Metro Area",40882,1709,4486,1197,2241,844,0,208,2241,844,1834,805,407,252,2245,817,12296,1588,9073,1458,673,352,8400,1448,7074,1383,1326,634,3223,835,16505,1652,12795,1496,1957,698,10838,1262,9065,1163,1773,733,3710,1065,7595,1312,6446,1171,1091,598,5355,988,5115,975,240,184,1149,566
310M100US26100,26100,"Holland-Grand Haven, MI Metro Area",133721,1154,8848,1656,6418,1488,0,161,6418,1488,5493,1312,925,508,2430,758,39905,2667,30599,2466,0,161,30599,2466,27471,2257,3128,1145,9306,1274,44651,2832,37334,2864,0,161,37334,2864,35848,2834,1486,528,7317,1164,40317,2581,34495,2340,0,161,34495,2340,32403,2336,2092,744,5822,1075
310M100US26180,26180,"Honolulu, HI Metro Area",514884,607,35006,2931,21658,2253,0,177,21658,2253,19792,2141,1866,704,13348,1748,128775,5450,96347,4879,5177,1093,91170,4871,83371,4644,7799,1179,32428,2540,175897,4824,145204,4663,11986,1764,133218,4797,125834,4954,7384,1358,30693,2888,175206,4688,149571,4343,5687,976,143884,4446,139349,4450,4535,970,25635,2090
310M100US26300,26300,"Hot Springs, AR Metro Area",48635,581,4570,1166,3135,1017,0,184,3135,1017,2743,1062,392,312,1435,525,14020,1816,8923,1629,0,184,8923,1629,7754,1416,1169,703,5097,1108,18941,1897,13865,1622,0,184,13865,1622,12957,1675,908,639,5076,1161,11104,1622,9129,1493,0,184,9129,1493,8722,1368,407,382,1975,670
310M100US26380,26380,"Houma-Bayou Cane-Thibodaux, LA Metro Area",108105,1467,22375,2622,11464,1869,0,193,11464,1869,10270,1779,1194,705,10911,1659,42901,2985,32380,2704,0,193,32380,2704,30652,2689,1728,648,10521,1406,24531,2377,19714,2288,0,193,19714,2288,18438,2378,1276,565,4817,875,18298,2441,16270,2281,72,126,16198,2262,15282,2040,916,605,2028,613
310M100US26420,26420,"Houston-Sugar Land-Baytown, TX Metro Area",3337642,3001,614418,16016,421554,13802,0,206,421554,13802,384930,13104,36624,3990,192864,7984,766555,15764,570751,12534,63,79,570688,12531,519263,11913,51425,4346,195804,8616,953369,17167,757184,14265,825,492,756359,14341,699542,14109,56817,4908,196185,8824,1003300,16905,853316,16215,599,467,852717,16171,820320,15829,32397,3326,149984,7621
310M100US26580,26580,"Huntington-Ashland, WV-KY-OH Metro Area",149290,976,16011,1932,5565,1223,0,184,5565,1223,5016,1174,549,272,10446,1458,55970,3424,34685,2919,0,184,34685,2919,31438,2875,3247,1016,21285,2023,46125,2971,32176,2444,0,184,32176,2444,29388,2493,2788,760,13949,1778,31184,2618,26606,2542,0,184,26606,2542,25907,2513,699,405,4578,989
310M100US26620,26620,"Huntsville, AL Metro Area",233319,1287,22007,2852,12169,1734,0,184,12169,1734,10155,1430,2014,769,9838,1981,50288,3186,36594,2731,78,131,36516,2744,33547,2752,2969,798,13694,2110,70873,3855,53216,3665,283,230,52933,3610,49708,3493,3225,955,17657,1836,90151,3875,77948,4011,450,351,77498,3985,74490,3824,3008,837,12203,1665
310M100US26820,26820,"Idaho Falls, ID Metro Area",64436,897,6407,1153,4353,832,0,187,4353,832,4136,853,217,234,2054,787,16833,1809,12846,1590,0,187,12846,1590,11955,1559,891,472,3987,958,25505,1868,19466,1821,0,187,19466,1821,18617,1788,849,417,6039,1073,15691,1831,12702,1557,0,187,12702,1557,12300,1558,402,279,2989,764
310M100US26900,26900,"Indianapolis-Carmel, IN Metro Area",970747,2131,95634,5080,56931,4032,0,184,56931,4032,49105,3685,7826,1802,38703,3195,258328,8407,195722,7067,96,102,195626,7066,177845,6798,17781,2174,62606,3990,285131,7944,235862,7443,1480,647,234382,7425,219090,7315,15292,1704,49269,3414,331654,8311,295970,7411,450,544,295520,7452,285525,7389,9995,1402,35684,3040
310M100US26980,26980,"Iowa City, IA Metro Area",79145,972,4183,1207,3121,1017,0,151,3121,1017,3066,1016,55,91,1062,652,13336,1607,11259,1449,0,151,11259,1449,11193,1442,66,87,2077,666,21465,2419,18780,2207,0,151,18780,2207,18225,2196,555,305,2685,833,40161,2357,34673,2378,0,151,34673,2378,34064,2415,609,322,5488,1162
310M100US27060,27060,"Ithaca, NY Metro Area",47198,1452,2592,1035,1233,497,0,185,1233,497,1024,470,209,207,1359,928,6591,1208,4867,1049,0,185,4867,1049,4498,1021,369,281,1724,550,12735,1428,9714,1242,0,185,9714,1242,9431,1217,283,191,3021,843,25280,2214,20150,1982,68,110,20082,1965,19777,1925,305,265,5130,1275
310M100US27100,27100,"Jackson, MI Metro Area",85290,718,8627,1253,4437,992,0,161,4437,992,3392,872,1045,574,4190,824,30342,2295,19443,1940,0,161,19443,1940,17646,1834,1797,528,10899,1507,28930,2352,21172,1887,76,130,21096,1890,19092,1778,2004,641,7758,1122,17391,1723,14388,1683,53,88,14335,1689,13506,1581,829,341,3003,784
310M100US27140,27140,"Jackson, MS Metro Area",285824,1955,29552,3186,14494,2066,0,198,14494,2066,12031,1975,2463,736,15058,2327,74606,4187,47778,3597,89,114,47689,3625,42679,3162,5010,1259,26828,2584,92546,4930,74648,4721,138,168,74510,4728,66224,4528,8286,1746,17898,2164,89120,4513,77554,4445,380,419,77174,4478,74809,4505,2365,740,11566,1596
310M100US27180,27180,"Jackson, TN Metro Area",58119,1102,7029,1360,4033,1032,0,193,4033,1032,3377,857,656,414,2996,809,19230,1910,14896,1729,0,193,14896,1729,13824,1719,1072,455,4334,1038,17958,1646,13479,1565,0,193,13479,1565,12728,1587,751,444,4479,965,13902,1651,11225,1643,0,193,11225,1643,10505,1523,720,555,2677,761
310M100US27260,27260,"Jacksonville, FL Metro Area",745199,2240,74133,5142,43912,4056,0,211,43912,4056,32427,3588,11485,2277,30221,2894,208370,8120,148065,7044,2202,853,145863,6980,127966,6655,17897,2393,60305,4432,250740,7165,200481,7040,2532,811,197949,6997,181044,7468,16905,2474,50259,4105,211956,7789,176125,7740,2376,923,173749,7603,165239,7432,8510,1733,35831,3398
310M100US27340,27340,"Jacksonville, NC Metro Area",83633,1185,4781,1450,3072,1288,0,193,3072,1288,2717,1252,355,341,1709,768,24099,2267,16170,1707,2430,733,13740,1547,12247,1520,1493,498,7929,1938,38771,2434,30662,2190,6109,1137,24553,2092,20807,1953,3746,1229,8109,1359,15982,1984,12664,1727,2356,729,10308,1659,9858,1639,450,323,3318,878
310M100US27500,27500,"Janesville, WI Metro Area",84109,715,10711,1520,6547,1073,0,145,6547,1073,6023,1034,524,276,4164,984,25037,2203,18567,1946,0,145,18567,1946,16677,1742,1890,555,6470,1095,29893,2069,24227,1805,9,17,24218,1801,22766,1864,1452,499,5666,1077,18468,2137,16035,1860,0,145,16035,1860,15318,1814,717,421,2433,843
310M100US27620,27620,"Jefferson City, MO Metro Area",78885,1315,7760,1116,3236,1051,0,177,3236,1051,3061,1016,175,191,4524,972,26071,1868,18148,1755,0,177,18148,1755,17339,1647,809,412,7923,958,22543,1910,16584,1744,107,174,16477,1703,15943,1671,534,299,5959,1143,22511,1903,20231,1797,0,177,20231,1797,19774,1834,457,320,2280,620
310M100US27740,27740,"Johnson City, TN Metro Area",104511,1005,14293,1585,6916,962,0,193,6916,962,6029,944,887,594,7377,1241,35058,2498,24587,2357,0,193,24587,2357,23185,2331,1402,607,10471,1787,29174,2532,22316,2147,65,111,22251,2137,21251,2183,1000,499,6858,1294,25986,2274,21622,2154,0,193,21622,2154,21206,2167,416,311,4364,1040
310M100US27780,27780,"Johnstown, PA Metro Area",73343,569,4392,721,1785,489,0,165,1785,489,1627,501,158,141,2607,546,32224,1655,22479,1363,0,165,22479,1363,20813,1319,1666,411,9745,994,20869,1629,15550,1442,0,165,15550,1442,14136,1323,1414,489,5319,834,15858,1367,13222,1305,132,151,13090,1338,12419,1301,671,301,2636,577
310M100US27860,27860,"Jonesboro, AR Metro Area",62855,867,6426,1450,3398,1124,0,184,3398,1124,3324,1128,74,124,3028,804,22715,1923,17338,1622,0,184,17338,1622,16158,1576,1180,560,5377,1129,19061,1918,15217,1759,0,184,15217,1759,14163,1711,1054,518,3844,838,14653,1706,12568,1626,0,184,12568,1626,11987,1695,581,490,2085,759
310M100US27900,27900,"Joplin, MO Metro Area",88047,909,11838,1965,7447,1310,0,177,7447,1310,6818,1226,629,335,4391,1198,29464,2296,21422,1738,0,177,21422,1738,19740,1811,1682,700,8042,1378,26979,2444,20843,2350,87,128,20756,2366,19136,2237,1620,723,6136,1184,19766,2082,17430,2057,0,177,17430,2057,16883,1959,547,452,2336,654
310M100US28020,28020,"Kalamazoo-Portage, MI Metro Area",165302,1149,11798,1498,6056,1241,0,161,6056,1241,4513,1087,1543,583,5742,934,38841,3095,26961,2704,0,161,26961,2704,23490,2390,3471,1137,11880,1649,60868,3034,47175,3060,26,31,47149,3066,43016,2909,4133,930,13693,1760,53795,2798,46263,2618,0,161,46263,2618,44701,2786,1562,636,7532,1100
310M100US28100,28100,"Kankakee-Bradley, IL Metro Area",57953,623,7520,1464,4166,834,0,179,4166,834,3386,813,780,486,3354,1150,18988,1720,14214,1552,0,179,14214,1552,13152,1524,1062,567,4774,901,22016,2126,18829,2149,0,179,18829,2149,17062,1828,1767,763,3187,820,9429,1239,8405,1134,0,179,8405,1134,7933,995,472,434,1024,335
310M100US28140,28140,"Kansas City, MO-KS Metro Area",1113306,2486,86842,4374,52406,3424,0,184,52406,3424,43871,3304,8535,1372,34436,3019,275445,7945,208041,7159,21,37,208020,7155,189444,7448,18576,2221,67404,4503,355486,8023,290365,7468,780,436,289585,7512,269663,7645,19922,2463,65121,4042,395533,8123,346030,8329,1806,577,344224,8409,333386,8297,10838,1541,49503,3110
310M100US28420,28420,"Kennewick-Pasco-Richland, WA Metro Area",135980,1033,21378,2229,15504,1888,0,192,15504,1888,14103,1676,1401,635,5874,1407,31753,3145,23899,2984,0,192,23899,2984,21936,2797,1963,748,7854,1294,50505,3209,38910,3197,163,171,38747,3208,36226,3164,2521,811,11595,1745,32344,2843,27363,2497,0,192,27363,2497,26534,2433,829,345,4981,1084
310M100US28660,28660,"Killeen-Temple-Fort Hood, TX Metro Area",214088,1420,20082,2131,9386,1571,0,206,9386,1571,8160,1440,1226,638,10696,1857,60268,4465,40106,3450,4102,974,36004,3224,33165,3135,2839,933,20162,2603,89385,4645,65211,3822,10187,1592,55024,3909,50667,3801,4357,1019,24174,2958,44353,3580,35586,3210,5635,1290,29951,2865,28882,2903,1069,474,8767,1529
310M100US28700,28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",162860,1464,20671,2073,8626,1422,0,184,8626,1422,7724,1333,902,525,12045,1582,59758,2945,40408,2891,0,184,40408,2891,36190,2603,4218,1138,19350,2273,49343,3116,37192,2839,166,284,37026,2830,33678,2575,3348,1014,12151,1715,33088,2804,28476,2683,0,184,28476,2683,27619,2701,857,428,4612,966
310M100US28740,28740,"Kingston, NY Metro Area",99955,831,8594,1490,4473,1136,0,185,4473,1136,3520,1054,953,485,4121,835,28342,2458,18217,1950,0,185,18217,1950,16238,1866,1979,792,10125,1995,31159,2641,24489,2551,35,59,24454,2558,22715,2466,1739,661,6670,1088,31860,2171,27805,2207,38,61,27767,2210,25615,2084,2152,773,4055,942
310M100US28940,28940,"Knoxville, TN Metro Area",373369,1551,35634,3039,16981,2072,0,193,16981,2072,14362,1918,2619,718,18653,2248,99901,4213,71294,3574,0,193,71294,3574,63773,3499,7521,1503,28607,2640,119832,4168,93899,3908,138,144,93761,3933,88339,4001,5422,1067,25933,2397,118002,4436,101222,4356,135,169,101087,4342,97501,4227,3586,823,16780,2002
310M100US29020,29020,"Kokomo, IN Metro Area",50183,1150,5127,1041,1890,622,0,184,1890,622,1669,572,221,166,3237,854,17593,1487,11666,1397,0,184,11666,1397,10794,1437,872,456,5927,1021,18556,1654,14296,1668,0,184,14296,1668,13082,1444,1214,601,4260,855,8907,1175,7898,1114,0,184,7898,1114,7725,1102,173,147,1009,302
310M100US29100,29100,"La Crosse, WI-MN Metro Area",67151,664,2114,654,1202,471,0,184,1202,471,1084,412,118,130,912,477,18372,2150,14418,1762,0,184,14418,1762,13648,1700,770,412,3954,853,26257,2147,22284,1978,53,92,22231,1978,21572,1893,659,338,3973,784,20408,1745,17955,1585,0,184,17955,1585,17592,1565,363,286,2453,659
310M100US29140,29140,"Lafayette, IN Metro Area",94481,1352,8844,1537,5463,1334,0,184,5463,1334,4440,1109,1023,544,3381,862,25032,2045,18493,1908,0,184,18493,1908,17139,1892,1354,543,6539,1294,28544,1959,23608,1942,0,184,23608,1942,22507,1881,1101,582,4936,1064,32061,2534,27844,2374,19,31,27825,2372,26749,2256,1076,523,4217,948
310M100US29180,29180,"Lafayette, LA Metro Area",148606,1209,20047,2914,12663,2462,0,193,12663,2462,10757,2234,1906,863,7384,1597,49429,3940,37006,3522,48,97,36958,3525,34476,3245,2482,1222,12423,1804,41882,3556,34050,3046,21,37,34029,3039,32042,3037,1987,992,7832,1520,37248,3210,33246,3098,89,149,33157,3065,32561,2950,596,389,4002,937
310M100US29340,29340,"Lake Charles, LA Metro Area",103467,985,13321,2201,7469,1621,0,193,7469,1621,5967,1318,1502,609,5852,1266,39849,3092,29359,2765,0,193,29359,2765,27162,2675,2197,934,10490,1326,29670,3016,23190,2565,84,154,23106,2571,21986,2468,1120,505,6480,1250,20627,2084,18239,2060,0,193,18239,2060,17655,2029,584,455,2388,877
310M100US29420,29420,"Lake Havasu City-Kingman, AZ Metro Area",99599,1404,18966,2685,8788,1534,0,198,8788,1534,6809,1337,1979,671,10178,2069,34859,3091,21010,2474,0,198,21010,2474,17747,2317,3263,1097,13849,2106,35507,3187,21313,2677,0,198,21313,2677,18623,2420,2690,908,14194,1905,10267,1972,8111,1768,0,198,8111,1768,7174,1750,937,480,2156,861
310M100US29460,29460,"Lakeland-Winter Haven, FL Metro Area",302062,699,46284,4498,26414,3289,0,211,26414,3289,22059,2883,4355,1262,19870,2606,107794,5277,74442,4819,0,211,74442,4819,63412,4309,11030,2243,33352,2864,87873,5339,68406,4659,54,89,68352,4669,61079,4534,7273,1287,19467,2265,60111,4400,51014,3812,0,211,51014,3812,48260,3590,2754,907,9097,1671
310M100US29540,29540,"Lancaster, PA Metro Area",264864,811,36603,2919,23152,2190,0,165,23152,2190,20509,2186,2643,871,13451,1555,101092,4432,80312,4326,0,165,80312,4326,74510,4241,5802,1347,20780,1920,59134,3849,49810,3593,81,132,49729,3605,47460,3478,2269,755,9324,1352,68035,3256,59308,3103,0,165,59308,3103,57846,2975,1462,524,8727,1424
310M100US29620,29620,"Lansing-East Lansing, MI Metro Area",231827,955,14420,1455,8930,1291,0,161,8930,1291,6745,1034,2185,713,5490,960,54049,3237,38577,2757,0,161,38577,2757,33860,2657,4717,918,15472,1709,86623,3618,68862,3694,159,226,68703,3710,63342,3531,5361,1090,17761,1832,76735,3596,64171,3179,0,161,64171,3179,61776,3194,2395,710,12564,1673
310M100US29700,29700,"Laredo, TX Metro Area",119294,473,39259,3065,19933,2131,0,206,19933,2131,18772,2010,1161,499,19326,2173,28725,2201,19551,2038,0,206,19551,2038,19011,2067,540,271,9174,1350,29619,2479,23347,2271,0,206,23347,2271,22575,2289,772,432,6272,971,21691,2304,18702,2220,0,206,18702,2220,18358,2160,344,237,2989,810
310M100US29740,29740,"Las Cruces, NM Metro Area",102171,775,19220,2734,12802,2380,0,185,12802,2380,10354,2302,2448,1010,6418,1342,23312,2929,16793,2169,57,101,16736,2175,15277,2213,1459,650,6519,1756,30804,2590,23856,2452,102,131,23754,2418,21333,2439,2421,1079,6948,1246,28835,2974,24549,2706,124,191,24425,2707,23464,2600,961,506,4286,1110
310M100US29820,29820,"Las Vegas-Paradise, NV Metro Area",1081293,816,163192,7588,112047,5285,0,200,112047,5285,94325,4995,17722,2134,51145,4200,318691,9916,245900,8382,228,199,245672,8365,209574,7822,36098,3302,72791,4334,363530,10528,288978,9418,2508,739,286470,9500,256297,8611,30173,3027,74552,4183,235880,8229,199402,7915,2350,800,197052,7865,185458,7319,11594,1875,36478,2801
310M100US29940,29940,"Lawrence, KS Metro Area",52963,1031,2379,850,1656,734,0,165,1656,734,1585,715,71,122,723,346,10668,1660,9097,1585,0,165,9097,1585,8083,1435,1014,504,1571,571,13717,1602,11213,1478,0,165,11213,1478,10359,1523,854,438,2504,804,26199,2159,23517,2150,0,165,23517,2150,22815,2132,702,524,2682,870
310M100US30020,30020,"Lawton, OK Metro Area",64437,1162,6119,1479,3058,979,0,149,3058,979,2377,853,681,444,3061,891,22147,2086,16124,1980,1317,611,14807,1902,13226,1734,1581,674,6023,1002,23470,2576,17785,2227,2568,1327,15217,1747,13867,1589,1350,585,5685,1058,12701,1665,11187,1552,1082,499,10105,1411,9875,1398,230,181,1514,596
310M100US30140,30140,"Lebanon, PA Metro Area",69241,716,8137,1654,5437,1586,0,165,5437,1586,5114,1574,323,211,2700,809,29705,2246,23812,2159,0,165,23812,2159,22341,2040,1471,646,5893,1116,17609,1738,14586,1661,84,101,14502,1635,13703,1537,799,511,3023,704,13790,1838,12369,1727,46,79,12323,1727,11737,1729,586,459,1421,496
310M100US30300,30300,"Lewiston, ID-WA Metro Area",31317,954,2842,702,1747,555,0,184,1747,555,1611,568,136,129,1095,410,8627,1120,6378,974,0,184,6378,974,5824,896,554,324,2249,607,13104,968,10360,982,0,184,10360,982,9907,941,453,288,2744,532,6744,924,5246,799,0,184,5246,799,4811,712,435,310,1498,526
310M100US30340,30340,"Lewiston-Auburn, ME Metro Area",57549,535,3425,855,2022,690,0,155,2022,690,1709,617,313,274,1403,458,21566,1798,17302,1851,0,155,17302,1851,16248,1763,1054,579,4264,789,21380,2146,17516,1935,0,155,17516,1935,15945,1946,1571,600,3864,1024,11178,1485,9980,1383,0,155,9980,1383,9878,1383,102,130,1198,542
310M100US30460,30460,"Lexington-Fayette, KY Metro Area",257867,1433,26659,2598,16663,2231,0,181,16663,2231,15528,2010,1135,564,9996,1369,60769,3852,45231,3281,0,181,45231,3281,42376,3205,2855,807,15538,2152,73906,4037,60108,3566,55,94,60053,3558,55787,3527,4266,1091,13798,1550,96533,4351,83439,3818,109,130,83330,3814,80599,3790,2731,727,13094,1976
310M100US30620,30620,"Lima, OH Metro Area",52887,766,3709,865,1672,560,0,182,1672,560,1454,536,218,212,2037,593,20382,1694,14504,1548,0,182,14504,1548,13325,1570,1179,404,5878,1027,18563,1467,13820,1236,69,89,13751,1240,12458,1160,1293,557,4743,846,10233,1493,8980,1403,0,182,8980,1403,8746,1366,234,182,1253,379
310M100US30700,30700,"Lincoln, NE Metro Area",156113,1378,9373,1632,6301,1350,0,149,6301,1350,5404,1216,897,493,3072,809,30635,2394,24108,2122,66,87,24042,2128,22491,2042,1551,630,6527,1248,57141,3010,47641,2501,239,214,47402,2530,45430,2476,1972,665,9500,1569,58964,2685,52662,2725,103,82,52559,2728,51384,2652,1175,538,6302,1089
310M100US30780,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",377448,2329,32410,3169,18959,2303,0,184,18959,2303,15950,2085,3009,1032,13451,2037,112911,5353,79797,4154,355,431,79442,4176,74024,3812,5418,1035,33114,2890,115279,4621,91546,4212,1292,573,90254,4114,83592,3759,6662,1446,23733,2312,116848,4212,102246,3741,900,388,101346,3755,97719,3657,3627,1041,14602,1859
310M100US30860,30860,"Logan, UT-ID Metro Area",55434,998,3814,972,2492,778,0,184,2492,778,2221,727,271,241,1322,564,11767,1476,9434,1369,0,184,9434,1369,8874,1303,560,314,2333,578,20195,1795,15208,1495,5,9,15203,1494,14675,1472,528,297,4987,973,19658,1863,15848,1743,76,122,15772,1729,15353,1688,419,245,3810,903
310M100US30980,30980,"Longview, TX Metro Area",109572,1470,20462,2142,12354,1595,0,206,12354,1595,11101,1671,1253,606,8108,1482,31582,2086,21370,1911,0,206,21370,1911,19703,1731,1667,712,10212,1527,39288,2764,30207,2387,0,206,30207,2387,28132,2420,2075,758,9081,1278,18240,2369,15823,2117,0,206,15823,2117,15372,2089,451,267,2417,784
310M100US31020,31020,"Longview, WA Metro Area",53001,587,6498,1073,3665,925,0,192,3665,925,3201,899,464,301,2833,909,15314,1636,10229,1383,0,192,10229,1383,7799,1109,2430,1007,5085,962,22481,1895,16561,1813,44,70,16517,1811,15083,1762,1434,701,5920,1026,8708,1249,7040,1065,43,71,6997,1059,6698,1026,299,198,1668,527
310M100US31100,31100,"Los Angeles-Long Beach-Santa Ana, CA Metro Area",7037037,642,1417302,17707,975185,14614,0,197,975185,14614,864147,13738,111038,5733,442117,9369,1377281,16906,1035792,15019,1147,628,1034645,15091,915256,14126,119389,5008,341489,9931,1944002,20300,1552316,18902,1168,543,1551148,18942,1395315,17450,155833,6775,391686,8708,2298452,19685,1974564,18911,1911,701,1972653,18896,1851614,18881,121039,5490,323888,8929
310M100US31140,31140,"Louisville/Jefferson County, KY-IN Metro Area",704182,2568,66639,4361,35501,3316,0,184,35501,3316,29106,3054,6395,1240,31138,2859,214979,6742,158958,5795,232,210,158726,5802,142230,5329,16496,1876,56021,3993,221966,6573,179363,6111,843,498,178520,6041,165158,6066,13362,1724,42603,2851,200598,5698,173725,5280,573,335,173152,5265,167233,5194,5919,1164,26873,2406
310M100US31180,31180,"Lubbock, TX Metro Area",137591,714,18595,2310,11408,2061,0,206,11408,2061,10272,2003,1136,614,7187,1408,33523,3112,25393,2846,0,206,25393,2846,22763,2455,2630,983,8130,1489,47996,3001,39139,2887,0,206,39139,2887,37547,2878,1592,693,8857,1312,37477,2680,32777,2527,83,86,32694,2515,31656,2449,1038,498,4700,1032
310M100US31340,31340,"Lynchburg, VA Metro Area",127570,2277,13766,1597,7138,1011,0,192,7138,1011,6355,986,783,315,6628,1257,40865,2494,28304,2306,0,192,28304,2306,26432,2370,1872,655,12561,1774,40958,2595,32381,2593,36,70,32345,2606,29919,2470,2426,930,8577,1422,31981,2382,27978,2391,94,142,27884,2405,27395,2373,489,330,4003,846
310M100US31420,31420,"Macon, GA Metro Area",120964,1711,17762,2325,9431,1630,0,208,9431,1630,7805,1541,1626,582,8331,1621,38651,2583,25250,2234,0,208,25250,2234,23117,2068,2133,671,13401,1689,38720,2646,30201,2506,35,60,30166,2525,28220,2403,1946,672,8519,1341,25831,2675,21630,2345,0,208,21630,2345,20869,2320,761,352,4201,1108
